#Station Long Name,MURRAY RIVER @ TOCUMWAL
#Station Number,409202
#Station Location Latitude,-35.81351719
#Station Location Longitude,145.5566847
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,VIC - Department of Environment, Land, Water and Planning
#Rows,16505
#Timestamp,Value,Interpolation Type,Quality Code
1988-08-10T00:00:00.000+10:00,162.995,603,10
1988-08-11T00:00:00.000+10:00,160.412,603,10
1988-08-12T00:00:00.000+10:00,147.736,603,10
1988-08-13T00:00:00.000+10:00,126.232,603,10
1988-08-14T00:00:00.000+10:00,105.879,603,10
1988-08-15T00:00:00.000+10:00,92.823,603,10
1988-08-16T00:00:00.000+10:00,86.194,603,10
1988-08-17T00:00:00.000+10:00,79.829,603,10
1988-08-18T00:00:00.000+10:00,80.533,603,10
1988-08-19T00:00:00.000+10:00,84.417,603,10
1988-08-20T00:00:00.000+10:00,89.783,603,10
1988-08-21T00:00:00.000+10:00,76.526,603,10
1988-08-22T00:00:00.000+10:00,65.368,603,10
1988-08-23T00:00:00.000+10:00,69.710,603,10
1988-08-24T00:00:00.000+10:00,83.636,603,10
1988-08-25T00:00:00.000+10:00,106.044,603,10
1988-08-26T00:00:00.000+10:00,116.432,603,10
1988-08-27T00:00:00.000+10:00,117.878,603,10
1988-08-28T00:00:00.000+10:00,112.340,603,10
1988-08-29T00:00:00.000+10:00,107.937,603,10
1988-08-30T00:00:00.000+10:00,107.156,603,10
1988-08-31T00:00:00.000+10:00,106.988,603,10
1988-09-01T00:00:00.000+10:00,106.094,603,10
1988-09-02T00:00:00.000+10:00,105.407,603,10
1988-09-03T00:00:00.000+10:00,101.417,603,10
1988-09-04T00:00:00.000+10:00,103.416,603,10
1988-09-05T00:00:00.000+10:00,105.626,603,10
1988-09-06T00:00:00.000+10:00,112.030,603,10
1988-09-07T00:00:00.000+10:00,129.992,603,10
1988-09-08T00:00:00.000+10:00,135.186,603,10
1988-09-09T00:00:00.000+10:00,126.262,603,10
1988-09-10T00:00:00.000+10:00,119.780,603,10
1988-09-11T00:00:00.000+10:00,114.148,603,10
1988-09-12T00:00:00.000+10:00,105.372,603,10
1988-09-13T00:00:00.000+10:00,111.561,603,10
1988-09-14T00:00:00.000+10:00,120.646,603,10
1988-09-15T00:00:00.000+10:00,144.742,603,10
1988-09-16T00:00:00.000+10:00,163.036,603,10
1988-09-17T00:00:00.000+10:00,175.331,603,10
1988-09-18T00:00:00.000+10:00,179.132,603,10
1988-09-19T00:00:00.000+10:00,170.034,603,10
1988-09-20T00:00:00.000+10:00,155.307,603,10
1988-09-21T00:00:00.000+10:00,139.545,603,10
1988-09-22T00:00:00.000+10:00,127.990,603,10
1988-09-23T00:00:00.000+10:00,112.609,603,10
1988-09-24T00:00:00.000+10:00,100.337,603,10
1988-09-25T00:00:00.000+10:00,93.013,603,10
1988-09-26T00:00:00.000+10:00,81.746,603,10
1988-09-27T00:00:00.000+10:00,75.620,603,10
1988-09-28T00:00:00.000+10:00,71.013,603,10
1988-09-29T00:00:00.000+10:00,78.923,603,10
1988-09-30T00:00:00.000+10:00,91.165,603,10
1988-10-01T00:00:00.000+10:00,96.013,603,10
1988-10-02T00:00:00.000+10:00,95.129,603,10
1988-10-03T00:00:00.000+10:00,86.726,603,10
1988-10-04T00:00:00.000+10:00,77.182,603,10
1988-10-05T00:00:00.000+10:00,73.188,603,10
1988-10-06T00:00:00.000+10:00,72.283,603,10
1988-10-07T00:00:00.000+10:00,73.238,603,10
1988-10-08T00:00:00.000+10:00,79.301,603,10
1988-10-09T00:00:00.000+10:00,82.838,603,10
1988-10-10T00:00:00.000+10:00,83.515,603,10
1988-10-11T00:00:00.000+10:00,83.145,603,10
1988-10-12T00:00:00.000+10:00,82.597,603,10
1988-10-13T00:00:00.000+10:00,82.622,603,10
1988-10-14T00:00:00.000+10:00,82.854,603,10
1988-10-15T00:00:00.000+10:00,82.575,603,10
1988-10-16T00:00:00.000+10:00,81.822,603,10
1988-10-17T00:00:00.000+10:00,81.084,603,10
1988-10-18T00:00:00.000+10:00,81.179,603,10
1988-10-19T00:00:00.000+10:00,81.740,603,10
1988-10-20T00:00:00.000+10:00,81.820,603,10
1988-10-21T00:00:00.000+10:00,82.056,603,10
1988-10-22T00:00:00.000+10:00,82.126,603,10
1988-10-23T00:00:00.000+10:00,82.196,603,10
1988-10-24T00:00:00.000+10:00,82.116,603,10
1988-10-25T00:00:00.000+10:00,81.943,603,10
1988-10-26T00:00:00.000+10:00,82.576,603,10
1988-10-27T00:00:00.000+10:00,85.161,603,10
1988-10-28T00:00:00.000+10:00,86.582,603,10
1988-10-29T00:00:00.000+10:00,87.548,603,10
1988-10-30T00:00:00.000+10:00,90.434,603,10
1988-10-31T00:00:00.000+10:00,92.919,603,10
1988-11-01T00:00:00.000+10:00,93.286,603,10
1988-11-02T00:00:00.000+10:00,92.944,603,10
1988-11-03T00:00:00.000+10:00,92.730,603,10
1988-11-04T00:00:00.000+10:00,94.503,603,10
1988-11-05T00:00:00.000+10:00,97.744,603,10
1988-11-06T00:00:00.000+10:00,100.346,603,10
1988-11-07T00:00:00.000+10:00,111.438,603,10
1988-11-08T00:00:00.000+10:00,118.445,603,10
1988-11-09T00:00:00.000+10:00,121.092,603,10
1988-11-10T00:00:00.000+10:00,119.974,603,10
1988-11-11T00:00:00.000+10:00,110.785,603,10
1988-11-12T00:00:00.000+10:00,97.215,603,10
1988-11-13T00:00:00.000+10:00,89.993,603,10
1988-11-14T00:00:00.000+10:00,88.037,603,10
1988-11-15T00:00:00.000+10:00,87.768,603,10
1988-11-16T00:00:00.000+10:00,87.393,603,10
1988-11-17T00:00:00.000+10:00,87.684,603,10
1988-11-18T00:00:00.000+10:00,87.636,603,10
1988-11-19T00:00:00.000+10:00,91.510,603,10
1988-11-20T00:00:00.000+10:00,94.173,603,10
1988-11-21T00:00:00.000+10:00,95.189,603,10
1988-11-22T00:00:00.000+10:00,95.887,603,10
1988-11-23T00:00:00.000+10:00,99.501,603,10
1988-11-24T00:00:00.000+10:00,103.895,603,10
1988-11-25T00:00:00.000+10:00,108.149,603,10
1988-11-26T00:00:00.000+10:00,123.317,603,10
1988-11-27T00:00:00.000+10:00,133.676,603,10
1988-11-28T00:00:00.000+10:00,139.742,603,10
1988-11-29T00:00:00.000+10:00,141.504,603,10
1988-11-30T00:00:00.000+10:00,133.927,603,10
1988-12-01T00:00:00.000+10:00,118.377,603,10
1988-12-02T00:00:00.000+10:00,100.283,603,10
1988-12-03T00:00:00.000+10:00,88.186,603,10
1988-12-04T00:00:00.000+10:00,85.990,603,10
1988-12-05T00:00:00.000+10:00,87.124,603,10
1988-12-06T00:00:00.000+10:00,89.560,603,10
1988-12-07T00:00:00.000+10:00,90.970,603,10
1988-12-08T00:00:00.000+10:00,108.861,603,10
1988-12-09T00:00:00.000+10:00,127.986,603,10
1988-12-10T00:00:00.000+10:00,139.456,603,10
1988-12-11T00:00:00.000+10:00,145.789,603,10
1988-12-12T00:00:00.000+10:00,164.913,603,10
1988-12-13T00:00:00.000+10:00,185.881,603,10
1988-12-14T00:00:00.000+10:00,198.653,603,10
1988-12-15T00:00:00.000+10:00,204.208,603,10
1988-12-16T00:00:00.000+10:00,202.928,603,10
1988-12-17T00:00:00.000+10:00,187.407,603,10
1988-12-18T00:00:00.000+10:00,164.330,603,10
1988-12-19T00:00:00.000+10:00,135.129,603,10
1988-12-20T00:00:00.000+10:00,108.462,603,10
1988-12-21T00:00:00.000+10:00,98.133,603,10
1988-12-22T00:00:00.000+10:00,91.733,603,10
1988-12-23T00:00:00.000+10:00,86.108,603,10
1988-12-24T00:00:00.000+10:00,83.897,603,10
1988-12-25T00:00:00.000+10:00,86.024,603,10
1988-12-26T00:00:00.000+10:00,92.962,603,10
1988-12-27T00:00:00.000+10:00,101.190,603,10
1988-12-28T00:00:00.000+10:00,112.967,603,10
1988-12-29T00:00:00.000+10:00,125.171,603,10
1988-12-30T00:00:00.000+10:00,134.726,603,10
1988-12-31T00:00:00.000+10:00,134.445,603,10
1989-01-01T00:00:00.000+10:00,116.164,603,10
1989-01-02T00:00:00.000+10:00,96.747,603,10
1989-01-03T00:00:00.000+10:00,87.367,603,10
1989-01-04T00:00:00.000+10:00,84.246,603,10
1989-01-05T00:00:00.000+10:00,83.809,603,10
1989-01-06T00:00:00.000+10:00,82.944,603,10
1989-01-07T00:00:00.000+10:00,81.680,603,10
1989-01-08T00:00:00.000+10:00,81.409,603,10
1989-01-09T00:00:00.000+10:00,81.176,603,10
1989-01-10T00:00:00.000+10:00,81.362,603,10
1989-01-11T00:00:00.000+10:00,81.190,603,10
1989-01-12T00:00:00.000+10:00,80.806,603,10
1989-01-13T00:00:00.000+10:00,80.365,603,10
1989-01-14T00:00:00.000+10:00,80.761,603,10
1989-01-15T00:00:00.000+10:00,83.927,603,10
1989-01-16T00:00:00.000+10:00,87.374,603,10
1989-01-17T00:00:00.000+10:00,92.142,603,10
1989-01-18T00:00:00.000+10:00,96.289,603,10
1989-01-19T00:00:00.000+10:00,101.265,603,10
1989-01-20T00:00:00.000+10:00,105.716,603,10
1989-01-21T00:00:00.000+10:00,107.784,603,10
1989-01-22T00:00:00.000+10:00,108.302,603,10
1989-01-23T00:00:00.000+10:00,108.524,603,10
1989-01-24T00:00:00.000+10:00,109.406,603,10
1989-01-25T00:00:00.000+10:00,109.634,603,10
1989-01-26T00:00:00.000+10:00,108.780,603,10
1989-01-27T00:00:00.000+10:00,108.799,603,10
1989-01-28T00:00:00.000+10:00,109.845,603,10
1989-01-29T00:00:00.000+10:00,113.086,603,10
1989-01-30T00:00:00.000+10:00,117.318,603,10
1989-01-31T00:00:00.000+10:00,118.717,603,10
1989-02-01T00:00:00.000+10:00,116.461,603,10
1989-02-02T00:00:00.000+10:00,114.683,603,10
1989-02-03T00:00:00.000+10:00,114.240,603,10
1989-02-04T00:00:00.000+10:00,114.916,603,10
1989-02-05T00:00:00.000+10:00,118.109,603,10
1989-02-06T00:00:00.000+10:00,120.170,603,10
1989-02-07T00:00:00.000+10:00,121.310,603,10
1989-02-08T00:00:00.000+10:00,120.998,603,10
1989-02-09T00:00:00.000+10:00,121.141,603,10
1989-02-10T00:00:00.000+10:00,121.121,603,10
1989-02-11T00:00:00.000+10:00,123.159,603,10
1989-02-12T00:00:00.000+10:00,124.898,603,10
1989-02-13T00:00:00.000+10:00,125.499,603,10
1989-02-14T00:00:00.000+10:00,127.014,603,10
1989-02-15T00:00:00.000+10:00,127.934,603,10
1989-02-16T00:00:00.000+10:00,127.241,603,10
1989-02-17T00:00:00.000+10:00,126.693,603,10
1989-02-18T00:00:00.000+10:00,126.267,603,10
1989-02-19T00:00:00.000+10:00,125.426,603,10
1989-02-20T00:00:00.000+10:00,124.165,603,10
1989-02-21T00:00:00.000+10:00,124.406,603,10
1989-02-22T00:00:00.000+10:00,124.998,603,10
1989-02-23T00:00:00.000+10:00,125.112,603,10
1989-02-24T00:00:00.000+10:00,125.444,603,10
1989-02-25T00:00:00.000+10:00,125.653,603,10
1989-02-26T00:00:00.000+10:00,125.128,603,10
1989-02-27T00:00:00.000+10:00,124.767,603,10
1989-02-28T00:00:00.000+10:00,125.617,603,10
1989-03-01T00:00:00.000+10:00,125.957,603,10
1989-03-02T00:00:00.000+10:00,126.019,603,10
1989-03-03T00:00:00.000+10:00,126.714,603,10
1989-03-04T00:00:00.000+10:00,128.961,603,10
1989-03-05T00:00:00.000+10:00,129.893,603,10
1989-03-06T00:00:00.000+10:00,129.975,603,10
1989-03-07T00:00:00.000+10:00,130.511,603,10
1989-03-08T00:00:00.000+10:00,130.565,603,10
1989-03-09T00:00:00.000+10:00,130.492,603,10
1989-03-10T00:00:00.000+10:00,130.396,603,10
1989-03-11T00:00:00.000+10:00,130.616,603,10
1989-03-12T00:00:00.000+10:00,130.591,603,10
1989-03-13T00:00:00.000+10:00,130.194,603,10
1989-03-14T00:00:00.000+10:00,131.633,603,10
1989-03-15T00:00:00.000+10:00,137.910,603,10
1989-03-16T00:00:00.000+10:00,157.754,603,10
1989-03-17T00:00:00.000+10:00,169.653,603,10
1989-03-18T00:00:00.000+10:00,173.781,603,10
1989-03-19T00:00:00.000+10:00,172.941,603,10
1989-03-20T00:00:00.000+10:00,165.595,603,10
1989-03-21T00:00:00.000+10:00,153.414,603,10
1989-03-22T00:00:00.000+10:00,157.071,603,10
1989-03-23T00:00:00.000+10:00,180.639,603,10
1989-03-24T00:00:00.000+10:00,191.716,603,10
1989-03-25T00:00:00.000+10:00,193.864,603,10
1989-03-26T00:00:00.000+10:00,189.951,603,10
1989-03-27T00:00:00.000+10:00,170.615,603,10
1989-03-28T00:00:00.000+10:00,141.514,603,10
1989-03-29T00:00:00.000+10:00,113.743,603,10
1989-03-30T00:00:00.000+10:00,101.275,603,10
1989-03-31T00:00:00.000+10:00,100.751,603,10
1989-04-01T00:00:00.000+10:00,103.320,603,10
1989-04-02T00:00:00.000+10:00,111.942,603,10
1989-04-03T00:00:00.000+10:00,121.906,603,10
1989-04-04T00:00:00.000+10:00,149.244,603,10
1989-04-05T00:00:00.000+10:00,176.963,603,10
1989-04-06T00:00:00.000+10:00,196.378,603,10
1989-04-07T00:00:00.000+10:00,196.104,603,10
1989-04-08T00:00:00.000+10:00,175.501,603,10
1989-04-09T00:00:00.000+10:00,152.451,603,10
1989-04-10T00:00:00.000+10:00,137.707,603,10
1989-04-11T00:00:00.000+10:00,125.037,603,10
1989-04-12T00:00:00.000+10:00,120.405,603,10
1989-04-13T00:00:00.000+10:00,121.201,603,10
1989-04-14T00:00:00.000+10:00,124.179,603,10
1989-04-15T00:00:00.000+10:00,122.040,603,10
1989-04-16T00:00:00.000+10:00,128.621,603,10
1989-04-17T00:00:00.000+10:00,139.939,603,10
1989-04-18T00:00:00.000+10:00,144.358,603,10
1989-04-19T00:00:00.000+10:00,143.637,603,10
1989-04-20T00:00:00.000+10:00,138.820,603,10
1989-04-21T00:00:00.000+10:00,121.286,603,10
1989-04-22T00:00:00.000+10:00,102.343,603,10
1989-04-23T00:00:00.000+10:00,89.472,603,10
1989-04-24T00:00:00.000+10:00,82.740,603,10
1989-04-25T00:00:00.000+10:00,72.597,603,10
1989-04-26T00:00:00.000+10:00,64.353,603,10
1989-04-27T00:00:00.000+10:00,57.353,603,10
1989-04-28T00:00:00.000+10:00,58.894,603,10
1989-04-29T00:00:00.000+10:00,61.343,603,10
1989-04-30T00:00:00.000+10:00,62.608,603,10
1989-05-01T00:00:00.000+10:00,65.738,603,10
1989-05-02T00:00:00.000+10:00,67.361,603,10
1989-05-03T00:00:00.000+10:00,65.842,603,10
1989-05-04T00:00:00.000+10:00,65.266,603,10
1989-05-05T00:00:00.000+10:00,65.134,603,10
1989-05-06T00:00:00.000+10:00,65.147,603,10
1989-05-07T00:00:00.000+10:00,64.519,603,10
1989-05-08T00:00:00.000+10:00,61.629,603,10
1989-05-09T00:00:00.000+10:00,59.459,603,10
1989-05-10T00:00:00.000+10:00,59.869,603,10
1989-05-11T00:00:00.000+10:00,61.204,603,10
1989-05-12T00:00:00.000+10:00,75.042,603,10
1989-05-13T00:00:00.000+10:00,98.725,603,10
1989-05-14T00:00:00.000+10:00,133.637,603,10
1989-05-15T00:00:00.000+10:00,187.072,603,10
1989-05-16T00:00:00.000+10:00,224.090,603,10
1989-05-17T00:00:00.000+10:00,240.792,603,10
1989-05-18T00:00:00.000+10:00,246.095,603,10
1989-05-19T00:00:00.000+10:00,250.962,603,10
1989-05-20T00:00:00.000+10:00,260.323,603,10
1989-05-21T00:00:00.000+10:00,255.310,603,10
1989-05-22T00:00:00.000+10:00,253.285,603,10
1989-05-23T00:00:00.000+10:00,253.555,603,10
1989-05-24T00:00:00.000+10:00,252.310,603,10
1989-05-25T00:00:00.000+10:00,241.410,603,10
1989-05-26T00:00:00.000+10:00,198.840,603,10
1989-05-27T00:00:00.000+10:00,171.318,603,10
1989-05-28T00:00:00.000+10:00,161.001,603,10
1989-05-29T00:00:00.000+10:00,155.139,603,10
1989-05-30T00:00:00.000+10:00,147.866,603,10
1989-05-31T00:00:00.000+10:00,137.501,603,10
1989-06-01T00:00:00.000+10:00,128.556,603,10
1989-06-02T00:00:00.000+10:00,126.952,603,10
1989-06-03T00:00:00.000+10:00,143.386,603,110
1989-06-04T00:00:00.000+10:00,169.996,603,110
1989-06-05T00:00:00.000+10:00,190.910,603,110
1989-06-06T00:00:00.000+10:00,201.541,603,110
1989-06-07T00:00:00.000+10:00,196.296,603,110
1989-06-08T00:00:00.000+10:00,186.231,603,110
1989-06-09T00:00:00.000+10:00,179.260,603,110
1989-06-10T00:00:00.000+10:00,177.442,603,10
1989-06-11T00:00:00.000+10:00,178.806,603,10
1989-06-12T00:00:00.000+10:00,187.798,603,10
1989-06-13T00:00:00.000+10:00,207.586,603,10
1989-06-14T00:00:00.000+10:00,233.046,603,10
1989-06-15T00:00:00.000+10:00,254.152,603,10
1989-06-16T00:00:00.000+10:00,267.262,603,10
1989-06-17T00:00:00.000+10:00,270.345,603,10
1989-06-18T00:00:00.000+10:00,261.122,603,10
1989-06-19T00:00:00.000+10:00,245.665,603,10
1989-06-20T00:00:00.000+10:00,231.485,603,10
1989-06-21T00:00:00.000+10:00,235.372,603,10
1989-06-22T00:00:00.000+10:00,262.563,603,10
1989-06-23T00:00:00.000+10:00,296.507,603,10
1989-06-24T00:00:00.000+10:00,326.209,603,10
1989-06-25T00:00:00.000+10:00,345.651,603,10
1989-06-26T00:00:00.000+10:00,355.886,603,10
1989-06-27T00:00:00.000+10:00,357.106,603,10
1989-06-28T00:00:00.000+10:00,349.371,603,10
1989-06-29T00:00:00.000+10:00,337.271,603,10
1989-06-30T00:00:00.000+10:00,322.194,603,10
1989-07-01T00:00:00.000+10:00,305.357,603,10
1989-07-02T00:00:00.000+10:00,292.514,603,10
1989-07-03T00:00:00.000+10:00,282.793,603,10
1989-07-04T00:00:00.000+10:00,273.457,603,10
1989-07-05T00:00:00.000+10:00,262.150,603,10
1989-07-06T00:00:00.000+10:00,252.169,603,10
1989-07-07T00:00:00.000+10:00,241.008,603,10
1989-07-08T00:00:00.000+10:00,226.208,603,10
1989-07-09T00:00:00.000+10:00,211.166,603,10
1989-07-10T00:00:00.000+10:00,196.526,603,10
1989-07-11T00:00:00.000+10:00,183.164,603,10
1989-07-12T00:00:00.000+10:00,176.098,603,10
1989-07-13T00:00:00.000+10:00,180.052,603,10
1989-07-14T00:00:00.000+10:00,194.745,603,10
1989-07-15T00:00:00.000+10:00,213.540,603,10
1989-07-16T00:00:00.000+10:00,230.141,603,10
1989-07-17T00:00:00.000+10:00,240.604,603,10
1989-07-18T00:00:00.000+10:00,239.684,603,10
1989-07-19T00:00:00.000+10:00,229.820,603,10
1989-07-20T00:00:00.000+10:00,214.885,603,10
1989-07-21T00:00:00.000+10:00,198.589,603,10
1989-07-22T00:00:00.000+10:00,179.223,603,10
1989-07-23T00:00:00.000+10:00,163.889,603,10
1989-07-24T00:00:00.000+10:00,153.899,603,10
1989-07-25T00:00:00.000+10:00,143.963,603,10
1989-07-26T00:00:00.000+10:00,136.344,603,10
1989-07-27T00:00:00.000+10:00,129.939,603,10
1989-07-28T00:00:00.000+10:00,122.541,603,10
1989-07-29T00:00:00.000+10:00,116.370,603,10
1989-07-30T00:00:00.000+10:00,111.281,603,10
1989-07-31T00:00:00.000+10:00,108.824,603,10
1989-08-01T00:00:00.000+10:00,109.197,603,10
1989-08-02T00:00:00.000+10:00,124.024,603,10
1989-08-03T00:00:00.000+10:00,165.234,603,10
1989-08-04T00:00:00.000+10:00,214.338,603,10
1989-08-05T00:00:00.000+10:00,265.153,603,10
1989-08-06T00:00:00.000+10:00,309.203,603,10
1989-08-07T00:00:00.000+10:00,336.366,603,10
1989-08-08T00:00:00.000+10:00,336.449,603,10
1989-08-09T00:00:00.000+10:00,333.182,603,10
1989-08-10T00:00:00.000+10:00,333.061,603,10
1989-08-11T00:00:00.000+10:00,335.656,603,10
1989-08-12T00:00:00.000+10:00,351.233,603,10
1989-08-13T00:00:00.000+10:00,379.052,603,10
1989-08-14T00:00:00.000+10:00,409.183,603,10
1989-08-15T00:00:00.000+10:00,440.352,603,10
1989-08-16T00:00:00.000+10:00,464.484,603,10
1989-08-17T00:00:00.000+10:00,478.341,603,10
1989-08-18T00:00:00.000+10:00,477.163,603,10
1989-08-19T00:00:00.000+10:00,467.735,603,10
1989-08-20T00:00:00.000+10:00,460.610,603,10
1989-08-21T00:00:00.000+10:00,454.124,603,10
1989-08-22T00:00:00.000+10:00,442.659,603,10
1989-08-23T00:00:00.000+10:00,432.959,603,10
1989-08-24T00:00:00.000+10:00,425.705,603,10
1989-08-25T00:00:00.000+10:00,421.922,603,10
1989-08-26T00:00:00.000+10:00,419.239,603,10
1989-08-27T00:00:00.000+10:00,416.860,603,10
1989-08-28T00:00:00.000+10:00,419.039,603,10
1989-08-29T00:00:00.000+10:00,430.507,603,10
1989-08-30T00:00:00.000+10:00,443.981,603,10
1989-08-31T00:00:00.000+10:00,469.767,603,10
1989-09-01T00:00:00.000+10:00,503.123,603,10
1989-09-02T00:00:00.000+10:00,542.357,603,10
1989-09-03T00:00:00.000+10:00,580.961,603,10
1989-09-04T00:00:00.000+10:00,615.117,603,10
1989-09-05T00:00:00.000+10:00,638.608,603,10
1989-09-06T00:00:00.000+10:00,658.690,603,10
1989-09-07T00:00:00.000+10:00,668.594,603,10
1989-09-08T00:00:00.000+10:00,661.774,603,10
1989-09-09T00:00:00.000+10:00,640.850,603,10
1989-09-10T00:00:00.000+10:00,607.047,603,10
1989-09-11T00:00:00.000+10:00,567.695,603,10
1989-09-12T00:00:00.000+10:00,542.358,603,10
1989-09-13T00:00:00.000+10:00,521.877,603,10
1989-09-14T00:00:00.000+10:00,503.467,603,10
1989-09-15T00:00:00.000+10:00,481.151,603,10
1989-09-16T00:00:00.000+10:00,463.705,603,10
1989-09-17T00:00:00.000+10:00,456.357,603,10
1989-09-18T00:00:00.000+10:00,453.767,603,10
1989-09-19T00:00:00.000+10:00,451.820,603,10
1989-09-20T00:00:00.000+10:00,446.322,603,10
1989-09-21T00:00:00.000+10:00,441.911,603,10
1989-09-22T00:00:00.000+10:00,437.731,603,10
1989-09-23T00:00:00.000+10:00,430.624,603,10
1989-09-24T00:00:00.000+10:00,416.503,603,10
1989-09-25T00:00:00.000+10:00,399.578,603,10
1989-09-26T00:00:00.000+10:00,381.891,603,10
1989-09-27T00:00:00.000+10:00,354.622,603,10
1989-09-28T00:00:00.000+10:00,317.165,603,10
1989-09-29T00:00:00.000+10:00,276.304,603,10
1989-09-30T00:00:00.000+10:00,235.729,603,10
1989-10-01T00:00:00.000+10:00,201.079,603,10
1989-10-02T00:00:00.000+10:00,170.793,603,10
1989-10-03T00:00:00.000+10:00,143.704,603,10
1989-10-04T00:00:00.000+10:00,119.326,603,10
1989-10-05T00:00:00.000+10:00,100.244,603,10
1989-10-06T00:00:00.000+10:00,90.983,603,10
1989-10-07T00:00:00.000+10:00,87.489,603,10
1989-10-08T00:00:00.000+10:00,88.181,603,10
1989-10-09T00:00:00.000+10:00,88.145,603,10
1989-10-10T00:00:00.000+10:00,87.723,603,10
1989-10-11T00:00:00.000+10:00,86.965,603,10
1989-10-12T00:00:00.000+10:00,87.139,603,10
1989-10-13T00:00:00.000+10:00,90.448,603,10
1989-10-14T00:00:00.000+10:00,94.030,603,10
1989-10-15T00:00:00.000+10:00,96.259,603,10
1989-10-16T00:00:00.000+10:00,100.837,603,10
1989-10-17T00:00:00.000+10:00,102.827,603,10
1989-10-18T00:00:00.000+10:00,103.153,603,10
1989-10-19T00:00:00.000+10:00,103.194,603,10
1989-10-20T00:00:00.000+10:00,103.119,603,10
1989-10-21T00:00:00.000+10:00,105.230,603,10
1989-10-22T00:00:00.000+10:00,118.902,603,10
1989-10-23T00:00:00.000+10:00,129.255,603,10
1989-10-24T00:00:00.000+10:00,133.988,603,10
1989-10-25T00:00:00.000+10:00,144.430,603,10
1989-10-26T00:00:00.000+10:00,160.722,603,10
1989-10-27T00:00:00.000+10:00,174.593,603,10
1989-10-28T00:00:00.000+10:00,191.589,603,10
1989-10-29T00:00:00.000+10:00,206.501,603,10
1989-10-30T00:00:00.000+10:00,232.175,603,10
1989-10-31T00:00:00.000+10:00,262.834,603,10
1989-11-01T00:00:00.000+10:00,291.729,603,10
1989-11-02T00:00:00.000+10:00,310.658,603,10
1989-11-03T00:00:00.000+10:00,314.928,603,10
1989-11-04T00:00:00.000+10:00,311.622,603,10
1989-11-05T00:00:00.000+10:00,298.381,603,10
1989-11-06T00:00:00.000+10:00,278.519,603,10
1989-11-07T00:00:00.000+10:00,261.917,603,10
1989-11-08T00:00:00.000+10:00,256.789,603,10
1989-11-09T00:00:00.000+10:00,257.673,603,10
1989-11-10T00:00:00.000+10:00,260.882,603,10
1989-11-11T00:00:00.000+10:00,282.772,603,10
1989-11-12T00:00:00.000+10:00,316.464,603,10
1989-11-13T00:00:00.000+10:00,336.928,603,10
1989-11-14T00:00:00.000+10:00,334.130,603,10
1989-11-15T00:00:00.000+10:00,312.137,603,10
1989-11-16T00:00:00.000+10:00,280.537,603,10
1989-11-17T00:00:00.000+10:00,233.640,603,10
1989-11-18T00:00:00.000+10:00,194.909,603,10
1989-11-19T00:00:00.000+10:00,171.869,603,10
1989-11-20T00:00:00.000+10:00,156.824,603,10
1989-11-21T00:00:00.000+10:00,148.168,603,10
1989-11-22T00:00:00.000+10:00,146.373,603,10
1989-11-23T00:00:00.000+10:00,146.570,603,10
1989-11-24T00:00:00.000+10:00,136.448,603,10
1989-11-25T00:00:00.000+10:00,130.022,603,10
1989-11-26T00:00:00.000+10:00,127.191,603,10
1989-11-27T00:00:00.000+10:00,122.951,603,10
1989-11-28T00:00:00.000+10:00,117.300,603,10
1989-11-29T00:00:00.000+10:00,108.786,603,10
1989-11-30T00:00:00.000+10:00,96.095,603,10
1989-12-01T00:00:00.000+10:00,89.636,603,10
1989-12-02T00:00:00.000+10:00,87.956,603,10
1989-12-03T00:00:00.000+10:00,88.294,603,10
1989-12-04T00:00:00.000+10:00,93.061,603,10
1989-12-05T00:00:00.000+10:00,96.821,603,10
1989-12-06T00:00:00.000+10:00,102.291,603,10
1989-12-07T00:00:00.000+10:00,104.730,603,10
1989-12-08T00:00:00.000+10:00,105.284,603,10
1989-12-09T00:00:00.000+10:00,104.965,603,10
1989-12-10T00:00:00.000+10:00,104.863,603,10
1989-12-11T00:00:00.000+10:00,104.678,603,10
1989-12-12T00:00:00.000+10:00,104.351,603,10
1989-12-13T00:00:00.000+10:00,105.606,603,10
1989-12-14T00:00:00.000+10:00,107.119,603,10
1989-12-15T00:00:00.000+10:00,105.999,603,10
1989-12-16T00:00:00.000+10:00,107.984,603,10
1989-12-17T00:00:00.000+10:00,117.550,603,10
1989-12-18T00:00:00.000+10:00,122.668,603,10
1989-12-19T00:00:00.000+10:00,124.001,603,10
1989-12-20T00:00:00.000+10:00,124.480,603,10
1989-12-21T00:00:00.000+10:00,124.313,603,10
1989-12-22T00:00:00.000+10:00,124.593,603,10
1989-12-23T00:00:00.000+10:00,124.764,603,10
1989-12-24T00:00:00.000+10:00,124.969,603,10
1989-12-25T00:00:00.000+10:00,125.210,603,10
1989-12-26T00:00:00.000+10:00,125.693,603,10
1989-12-27T00:00:00.000+10:00,125.541,603,10
1989-12-28T00:00:00.000+10:00,125.210,603,10
1989-12-29T00:00:00.000+10:00,124.583,603,10
1989-12-30T00:00:00.000+10:00,124.292,603,10
1989-12-31T00:00:00.000+10:00,124.188,603,10
1990-01-01T00:00:00.000+10:00,125.946,603,10
1990-01-02T00:00:00.000+10:00,127.828,603,10
